,Date,P5,P6,P7,Result
0,2018-09-04,0.4827586206896586,0.8048330256754489,-0.1736254650682107,0
1,2018-09-05,0.046153846153848,0.8008055042792415,-0.012565445026178486,0
2,2018-09-06,0.6666666666666666,0.7930860882698438,-0.20938023450586266,0
3,2018-09-07,0.4107142857142811,0.779493203557644,-0.19612023022809372,0
4,2018-09-10,0.49056603773585766,0.7769760026850142,-0.11168384879725304,0
5,2018-09-11,0.93859649122807,0.7539855680483302,-0.4652173913043479,0
6,2018-09-12,0.4021739130434778,0.7539855680483302,0.16606822262118376,1
7,2018-09-13,0.1486486486486475,0.7647256251048833,-0.04816112084063022,0
8,2018-09-14,0.3870967741935532,0.7642221849303574,-0.10484927916120663,0
9,2018-09-17,0.18309859154929917,0.7622084242322538,0.057407816294988985,1
10,2018-09-18,0.4642857142857152,0.7736197348548414,0.2281702501096986,1
11,2018-09-19,0.10909090909090087,0.7744588018123846,0.02603601648947501,1
12,2018-09-20,0.5000000000000042,0.7920792079207921,0.17956391620350648,0
13,2018-09-21,0.43809523809523715,0.7830172847793253,-0.19524617996604454,1
14,2018-09-24,0.7058823529411686,0.7872126195670414,0.25912329950334456,0
15,2018-09-25,0.5254237288135601,0.7704312804161771,-0.13414106447425456,0
16,2018-09-26,0.4722222222222178,0.7669071991944957,-0.1476976542137256,1
17,2018-09-27,0.06818181818180387,0.7699278402416513,-0.013069048137658041,1
18,2018-09-28,0.7292576419213984,0.7935895284443698,0.7321350284962744,0
19,2018-10-01,0.33333333333333104,0.779493203557644,-0.1453301987604173,1
20,2018-10-02,0.37820512820512986,0.8071824131565699,0.24836876447063921,1
21,2018-10-03,0.12068965517241464,0.8182580969961402,0.05758946935417547,0
22,2018-10-04,0.57258064516129,0.8076858533310958,-0.2907452907452911,0
23,2018-10-05,0.7142857142857089,0.7892263802651451,-0.4976155919552128,0
24,2018-10-08,0.08433734939759088,0.7892263802651451,0.02981260647359467,0
25,2018-10-09,0.5833333333333366,0.7811713374727303,-0.26706231454006046,0
26,2018-10-10,0.9545454545454582,0.7518039939587178,-0.5471124620060812,0
27,2018-10-11,0.48936170212765984,0.7422386306427252,-0.4075304540420827,1
28,2018-10-12,0.3513513513513498,0.7531465010907871,-0.17229953611663376,0
29,2018-10-15,0.14285714285714432,0.7472730323879846,-0.044812906116962314,1
30,2018-10-16,0.8813559322033894,0.770934720590703,0.4632516703786188,0
31,2018-10-17,0.13924050632911336,0.7700956536331599,-0.04782608695652149,0
32,2018-10-18,0.739130434782607,0.7546568216143648,-0.29791894852135803,0
33,2018-10-19,0.7727272727272749,0.7383789226380265,-0.45313194135939716,1
34,2018-10-22,0.4112903225806429,0.7553280751803993,0.22921348314606652,0
35,2018-10-23,0.27118644067796477,0.7467695922134586,0.14486192847442295,0
36,2018-10-24,0.8699999999999974,0.711864406779661,-0.7880434782608674,1
37,2018-10-25,0.4638554216867498,0.7435811377747944,0.35369774919614294,1
38,2018-10-26,0.057471264367812996,0.766739385802987,0.04386926957665905,0
39,2018-10-29,0.47619047619047633,0.7618727974492364,-0.47311827956989305,1
40,2018-10-30,0.9214876033057832,0.8014767578452759,0.9795739073138576,0
41,2018-10-31,0.8150289017341003,0.7867091793925155,-0.5839718368192158,1
42,2018-11-01,0.7888198757763953,0.8091961738546736,0.5410010649627246,0
43,2018-11-02,0.680000000000002,0.7905688873972142,-0.4238520673176826,1
44,2018-11-05,0.473684210526313,0.8050008390669575,0.26615969581748855,0
45,2018-11-06,0.617977528089884,0.7929182748783352,-0.23012552301255113,1
46,2018-11-07,0.9396551724137927,0.8175868434301057,0.45769473021204965,1
47,2018-11-08,0.6024096385542181,0.8221178050008391,0.20622808826562175,0
48,2018-11-09,0.586206896551722,0.8073502265480785,-0.278745644599303,0
49,2018-11-12,0.8833333333333384,0.7828494713878167,-0.4443512890379385,1
50,2018-11-13,0.31746031746031683,0.7952676623594562,0.17024898914662634,0
51,2018-11-14,0.7037037037037029,0.7902332606141971,-0.31765935214210994,1
52,2018-11-15,0.7236842105263153,0.8073502265480785,0.4679855349925554,1
53,2018-11-16,0.7794117647058791,0.8194327907367007,0.44379317563324056,0
54,2018-11-19,0.44525547445255514,0.8055042792414834,-0.25097716519234703,0
55,2018-11-20,0.009708737864075794,0.7952676623594562,-0.004219409282699583,0
56,2018-11-21,0.9534883720930242,0.7892263802651451,-0.342737722048067,0
57,2018-11-23,0.27272727272727154,0.7810035240812216,-0.06425358749196769,1
58,2018-11-26,0.23684210526315813,0.7962745427085082,0.07615823989845555,1
59,2018-11-27,0.6932515337423348,0.8066789729820439,0.4814657008947604,1
60,2018-11-28,0.7479674796747957,0.8199362309112267,0.38381309970796906,0
61,2018-11-29,0.8494623655913972,0.8004698774962242,-0.32584037945968203,1
62,2018-11-30,0.7727272727272733,0.8274878335291156,0.5672575599582896,1
63,2018-12-03,0.13402061855670383,0.8412485316328243,0.05200000000000102,0
64,2018-12-04,0.9218750000000008,0.8013089444537673,-0.7148626817447508,1
65,2018-12-06,0.8395721925133702,0.8117133747273031,0.670940170940171,0
66,2018-12-07,0.9289617486338747,0.7759691223359624,-0.7092198581560266,1
67,2018-12-10,0.6413793103448261,0.7922470213123007,0.40190146931719956,1
68,2018-12-11,0.35616438356164093,0.7950998489679476,-0.21711899791231565,1
69,2018-12-12,0.6097560975609736,0.8026514515858365,-0.3087690407575134,1
70,2018-12-13,0.04166666666666831,0.810370867595234,0.01243265644426073,0
71,2018-12-14,0.03296703296703434,0.8031548917603624,-0.012528711630821105,0
72,2018-12-17,0.44571428571428634,0.7900654472226883,-0.3259506895110745,1
73,2018-12-18,0.24770642201835072,0.8011411310622587,0.11375605645671082,0
74,2018-12-19,0.8170212765957474,0.7647256251048833,-0.8085912823752375,0
75,2018-12-20,0.10000000000000164,0.7642221849303574,0.05725611098877013,0
76,2018-12-21,0.49189189189188964,0.7524752475247525,-0.3978142076502717,0
77,2018-12-24,0.6380368098159493,0.7314985735861722,-0.46605422361640114,1
78,2018-12-26,0.8141263940520423,0.7751300553784192,0.9954545454545444,1
79,2018-12-27,0.4327485380116969,0.777982883034066,0.32441911442349936,1
80,2018-12-28,0.1666666666666675,0.7845276053029031,0.10320361212642529,1
